Date,AAPL,ADI,AMAT,AMD,AMZN,ANET,ARQQ,ASML,AVGO,CDNS,CIEN,COHR,CRM,CSCO,ENTG,ERIC,FN,FORM,GOOGL,HON,IBM,INFN,INTC,IONQ,IPGP,JNPR,KLAC,LAES,LITE,LRCX,LSCC,MCHP,META,MKSI,MPWR,MRVL,MSFT,MU,NOK,NOW,NTGR,NVDA,NXPI,ON,ONTO,ORCL,PLTR,QBTS,QCOM,QRVO,QTUM,QUBT,RGTI,SNPS,STM,SWKS,TER,TXN
2022-03-29,175.18084716796875,158.824462890625,136.3184814453125,123.2300033569336,169.31500244140625,35.20000076293945,399.75,679.205078125,59.69729995727539,165.97000122070312,61.900001525878906,74.4800033569336,218.0880889892578,49.204471588134766,138.45724487304688,7.7831573486328125,107.5,44.040000915527344,141.3373565673828,170.1610107421875,112.55094146728516,,48.82926940917969,12.390000343322754,119.69999694824219,,368.4309997558594,,99.7300033569336,54.47132110595703,65.56999969482422,72.42286682128906,228.07025146484375,158.42791748046875,495.86578369140625,74.90113067626953,304.4605407714844,80.21961975097656,4.967437267303467,119.55000305175781,25.020000457763672,28.603927612304688,180.35313415527344,67.36000061035156,91.54000091552734,79.63973999023438,14.199999809265137,9.899999618530273,146.96070861816406,131.88999938964844,50.040931701660156,2.690000057220459,6.789999961853027,341.0,44.57109832763672,122.75988006591797,123.24531555175781,168.7683868408203
2022-03-30,174.0159912109375,155.37135314941406,130.88270568847656,119.22000122070312,166.30099487304688,34.54750061035156,391.75,655.6627197265625,58.73128890991211,163.30999755859375,61.36000061035156,73.37999725341797,211.83001708984375,49.54033279418945,133.15805053710938,7.966340065002441,105.30000305175781,42.70000076293945,140.7749786376953,169.29959106445312,112.71302032470703,,48.06295394897461,12.369999885559082,113.33999633789062,,358.3558349609375,,97.80000305175781,52.52102279663086,62.349998474121094,69.34547424316406,226.0758819580078,151.402587890625,473.5088806152344,71.80318450927734,302.9643249511719,77.39408874511719,4.967437267303467,114.7979965209961,24.6299991607666,27.639678955078125,173.49057006835938,64.43000030517578,87.08999633789062,78.76105499267578,13.880000114440918,9.880000114440918,139.3512725830078,127.43000030517578,49.2069091796875,2.619999885559082,6.670000076293945,332.5899963378906,43.22162628173828,119.35595703125,118.9788589477539,165.6229248046875
2022-03-31,170.92269897460938,154.15809631347656,127.02750396728516,109.33999633789062,162.99749755859375,34.744998931884766,389.5,639.734619140625,58.60007095336914,164.4600067138672,60.630001068115234,72.48999786376953,209.2479248046875,49.28401184082031,129.04847717285156,7.787417411804199,105.12999725341797,42.029998779296875,137.92752075195312,167.61126708984375,110.91310119628906,,46.31538009643555,12.760000228881836,109.76000213623047,,350.9168395996094,,97.5999984741211,51.47263717651367,60.95000076293945,68.21075439453125,220.6286163330078,145.15142822265625,470.871826171875,70.52465057373047,297.6069641113281,76.15242004394531,4.904558181762695,111.37799835205078,24.68000030517578,27.23641014099121,171.4067840576172,62.61000061035156,86.88999938964844,78.16580200195312,13.729999542236328,9.890000343322754,139.43338012695312,124.0999984741211,48.45917510986328,2.5999999046325684,6.300000190734863,333.2699890136719,41.66009521484375,116.6258316040039,116.22631072998047,162.11521911621094
2022-04-01,170.6290283203125,154.3261260986328,122.7965087890625,108.19000244140625,163.55999755859375,34.869998931884766,392.5,639.5430297851562,58.34880828857422,165.6300048828125,61.040000915527344,71.87999725341797,209.17889404296875,49.19563674926758,123.02176666259766,8.102662086486816,107.44000244140625,41.63999938964844,139.00164794921875,168.8602752685547,111.02399444580078,,44.96031188964844,13.0,109.87999725341797,,345.3663024902344,,95.5,50.308387756347656,59.060001373291016,67.14864349365234,223.09921264648438,136.64552307128906,449.4650573730469,69.89524841308594,298.67852783203125,74.48057556152344,4.985403060913086,109.73799896240234,24.790000915527344,26.6634521484375,168.5728759765625,59.630001068115234,84.83999633789062,77.48554229736328,13.829999923706055,9.885000228881836,134.1140899658203,121.51000213623047,48.25785827636719,2.7100000381469727,6.21999979019165,334.9800109863281,41.216705322265625,115.53201293945312,114.3978271484375,160.87823486328125
2022-04-04,174.6718292236328,153.5234832763672,124.75299072265625,110.52999877929688,168.34649658203125,35.6875,385.75,652.0902099609375,59.081214904785156,167.11000061035156,61.7400016784668,70.93000030517578,215.68344116210938,49.3812370300293,122.40239715576172,8.068582534790039,107.5999984741211,42.72999954223633,141.79953002929688,168.89474487304688,111.12637329101562,,45.97895050048828,13.579999923706055,111.51000213623047,,351.8658142089844,,95.45999908447266,51.27540588378906,59.84000015258789,67.52082824707031,232.06886291503906,139.95498657226562,460.061767578125,71.7540054321289,304.0357666015625,75.93733215332031,5.02133321762085,114.96399688720703,24.270000457763672,27.310279846191406,169.1192626953125,59.59000015258789,83.87999725341797,79.431884765625,14.630000114440918,9.899999618530273,140.336669921875,123.48999786376953,48.87139129638672,2.5199999809265137,6.519999980926514,340.1499938964844,41.129947662353516,117.5008773803711,116.92431640625,161.43484497070312
2022-04-05,171.3632049560547,149.30506896972656,117.3028793334961,106.81999969482422,164.05499267578125,35.26750183105469,370.75,619.1710205078125,57.15201187133789,163.4499969482422,59.849998474121094,68.62000274658203,207.0994415283203,48.87398910522461,115.37285614013672,8.128223419189453,104.38999938964844,39.29999923706055,139.4385528564453,166.79293823242188,109.94915771484375,,44.97900390625,12.529999732971191,105.16999816894531,,331.2264709472656,,93.06999969482422,48.2202262878418,54.61000061035156,63.62643814086914,230.0347900390625,128.6719207763672,425.98345947265625,67.18086242675781,300.0877685546875,72.94559478759766,4.958454608917236,110.64399719238281,23.34000015258789,25.88387680053711,162.1363067626953,55.70000076293945,79.08999633789062,78.36422729492188,13.890000343322754,9.899999618530273,132.7180938720703,117.94000244140625,47.28963088989258,2.4600000381469727,5.960000038146973,327.7099914550781,38.3731689453125,111.93560028076172,110.013427734375,156.5487518310547
2022-04-06,168.20138549804688,149.58506774902344,115.00906372070312,103.66999816894531,158.75599670410156,33.002498626708984,370.0,601.9786376953125,56.02407455444336,161.85000610351562,58.189998626708984,67.93000030517578,197.914306640625,48.38454055786133,111.07649993896484,8.051541328430176,101.47000122070312,38.40999984741211,135.4287109375,166.7843017578125,110.37568664550781,,44.42762756347656,12.300000190734863,102.16999816894531,,330.0091247558594,,90.77999877929688,47.69651412963867,51.709999084472656,61.98336410522461,221.5613250732422,121.93685913085938,418.1012878417969,65.40080261230469,289.1028137207031,72.13410186767578,4.859644889831543,105.58999633789062,23.010000228881836,24.362640380859375,161.1638946533203,53.70000076293945,76.43000030517578,77.58946990966797,13.0,9.899999618530273,127.07942962646484,115.08000183105469,46.465213775634766,2.430000066757202,5.829999923706055,324.8500061035156,37.505653381347656,108.92546081542969,109.31546020507812,156.61062622070312
2022-04-07,168.50486755371094,150.4903564453125,117.96791076660156,103.72000122070312,157.7845001220703,33.20500183105469,366.25,598.9041748046875,56.121803283691406,163.1300048828125,58.15999984741211,66.36000061035156,197.2638702392578,48.61591339111328,112.80682373046875,8.170823097229004,101.02999877929688,38.66999816894531,134.7745819091797,165.9918212890625,109.65911865234375,,44.44631576538086,12.4399995803833,101.04000091552734,,338.4737854003906,,90.23999786376953,48.19150924682617,52.380001068115234,61.90166473388672,221.21401977539062,122.26587677001953,423.00714111328125,64.63298034667969,290.907958984375,71.6452407836914,4.886593818664551,105.95600128173828,23.049999237060547,24.164005279541016,160.14512634277344,54.09000015258789,77.02999877929688,77.34283447265625,12.84000015258789,9.890000343322754,127.02467346191406,114.30999755859375,46.49397277832031,2.259999990463257,6.21999979019165,326.3699951171875,37.409263610839844,107.68289184570312,109.53173828125,156.91989135742188
2022-04-08,166.49815368652344,148.14784240722656,115.61625671386719,101.0,154.4604949951172,32.75749969482422,347.25,585.1407470703125,54.62813949584961,158.24000549316406,58.220001220703125,65.22000122070312,194.3170928955078,48.304447174072266,107.4781494140625,8.230463981628418,98.25,36.59000015258789,132.19491577148438,163.8038787841797,108.95963287353516,,43.941673278808594,12.319999694824219,100.87999725341797,,327.0948181152344,,88.72000122070312,47.071311950683594,50.880001068115234,60.20411682128906,220.59886169433594,118.4145278930664,399.0408020019531,62.16224670410156,286.66058349609375,70.62706756591797,4.823713302612305,103.12000274658203,23.020000457763672,23.07698631286621,155.12554931640625,52.72999954223633,72.58999633789062,76.77374267578125,12.699999809265137,9.880000114440918,124.71632385253906,114.43000030517578,45.794158935546875,2.2799999713897705,6.150000095367432,319.8299865722656,36.44536590576172,107.00035095214844,106.81851196289062,153.83628845214844
2022-04-11,162.24978637695312,144.55471801757812,112.03094482421875,97.37000274658203,151.1219940185547,31.790000915527344,327.0,572.5075073242188,54.03346633911133,153.74000549316406,57.16999816894531,63.63999938964844,192.62197875976562,47.058570861816406,106.0820541381836,7.966340065002441,96.48999786376953,34.81999969482422,127.76750946044922,163.03720092773438,107.79949188232422,,43.52113342285156,10.789999961853027,100.01000213623047,,317.7577209472656,,86.97000122070312,45.550899505615234,49.16999816894531,59.741146087646484,214.7745819091797,114.41802215576172,384.03277587890625,59.78009033203125,275.357177734375,70.5193862915039,4.751852989196777,102.28399658203125,22.969999313354492,21.877168655395508,153.29183959960938,52.33000183105469,69.68000030517578,75.65447998046875,12.65999984741211,9.880000114440918,123.50283813476562,114.87999725341797,45.065582275390625,2.2699999809265137,5.849999904632568,309.7699890136719,36.493553161621094,105.82779693603516,105.42256927490234,151.91897583007812
2022-04-12,164.1194610595703,145.1240234375,110.41179656982422,95.0999984741211,150.78750610351562,31.854999542236328,331.25,568.9254150390625,54.448524475097656,153.3699951171875,56.31999969482422,63.349998474121094,191.9912567138672,46.115257263183594,108.45145416259766,7.923737525939941,96.80999755859375,36.369998931884766,126.6676025390625,164.518798828125,107.466796875,,43.45571517944336,10.989999771118164,99.2699966430664,,316.5881652832031,,86.5999984741211,44.71219253540039,49.380001068115234,59.4324951171875,212.4726104736328,113.07294464111328,388.8125,59.18948745727539,272.268310546875,70.45083618164062,4.653042793273926,102.04199981689453,23.010000228881836,21.464916229248047,153.9493865966797,53.13999938964844,70.20999908447266,75.2466049194336,12.460000038146973,9.880000114440918,124.16886138916016,114.0999984741211,44.864280700683594,2.180000066757202,6.150000095367432,310.8299865722656,35.7513427734375,105.30274963378906,106.34663391113281,152.85549926757812
2022-04-13,166.8015899658203,147.5692138671875,112.62850952148438,97.73999786376953,155.54100036621094,32.842498779296875,371.5,586.8936157226562,55.143707275390625,155.7899932861328,57.2599983215332,64.44000244140625,192.8881072998047,46.408935546875,111.78436279296875,7.974859714508057,97.73999786376953,36.88999938964844,128.82923889160156,167.84384155273438,107.603271484375,,43.93232345581055,11.369999885559082,100.37000274658203,,322.59881591796875,,90.0,45.24930953979492,51.11000061035156,60.60354232788086,213.3159942626953,114.51478576660156,407.8148498535156,62.30989074707031,277.6352233886719,70.86202239990234,4.715921878814697,105.21399688720703,23.06999969482422,22.162647247314453,158.39476013183594,54.25,71.80000305175781,75.64498138427734,12.899999618530273,9.899999618530273,128.1925506591797,116.11000061035156,45.707881927490234,2.2100000381469727,6.420000076293945,306.7200012207031,36.44536590576172,107.07910919189453,107.75241088867188,154.71983337402344
2022-04-14,161.7995147705078,146.0573272705078,109.25524139404297,93.05999755859375,151.7064971923828,31.645000457763672,376.5,572.6322631835938,53.40435791015625,149.8000030517578,55.84000015258789,61.97999954223633,186.66940307617188,45.53681182861328,108.25483703613281,7.233607292175293,95.41000366210938,36.0,125.691162109375,168.13668823242188,107.96155548095703,,42.680049896240234,10.65999984741211,97.29000091552734,,308.1810302734375,,85.6500015258789,43.674339294433594,49.380001068115234,59.20554733276367,208.54342651367188,110.8182601928711,396.89813232421875,60.01634216308594,270.1156311035156,68.65921783447266,4.590163707733154,101.46600341796875,22.549999237060547,21.21936798095703,157.44085693359375,53.2599983215332,68.37000274658203,75.36042022705078,12.420000076293945,9.890000343322754,124.91705322265625,113.37999725341797,44.92180252075195,2.1600000858306885,6.340000152587891,294.7699890136719,35.23082733154297,103.01891326904297,104.22325134277344,153.43869018554688
2022-04-18,161.5841827392578,149.64108276367188,110.71056365966797,93.88999938964844,152.78500366210938,31.549999237060547,312.25,580.0166625976562,54.58161163330078,150.61000061035156,55.84000015258789,62.189998626708984,184.3041229248047,45.483428955078125,110.7618637084961,7.225086212158203,96.61000061035156,36.9900016784668,126.62989807128906,165.44912719726562,107.62886810302734,,43.5865478515625,10.600000381469727,97.66999816894531,,314.3066711425781,,85.5,45.05207824707031,50.54999923706055,61.03925704956055,209.1288604736328,111.27306365966797,412.933837890625,60.76445007324219,270.78173828125,69.65782165527344,4.581180095672607,99.50599670410156,23.139999389648438,21.7434139251709,160.4507598876953,54.56999969482422,69.06999969482422,74.19373321533203,12.149999618530273,9.890000343322754,127.11592864990234,115.55999755859375,44.912208557128906,2.0399999618530273,6.170000076293945,297.1199951171875,35.77061462402344,104.35771179199219,106.30732727050781,156.00099182128906
2022-04-19,163.8649444580078,151.48898315429688,112.82125091552734,96.93000030517578,158.11549377441406,32.209999084472656,261.25,591.0982666015625,55.61647033691406,155.6199951171875,57.08000183105469,63.90999984741211,188.62075805664062,46.12416076660156,114.63549041748047,7.27620792388916,99.7300033569336,37.470001220703125,128.94329833984375,169.86813354492188,110.17095184326172,,44.79209518432617,10.920000076293945,100.23999786376953,,323.8450622558594,,86.94999694824219,45.879302978515625,51.41999816894531,62.546180725097656,215.61793518066406,115.27924346923828,424.1123046875,62.772552490234375,275.3957824707031,71.2046890258789,4.6710076332092285,102.87999725341797,22.3700008392334,22.15765380859375,165.45181274414062,56.380001068115234,71.94999694824219,75.46475982666016,12.90999984741211,9.899999618530273,128.6943817138672,117.33999633789062,45.63119125366211,2.069999933242798,5.829999923706055,306.3299865722656,36.320037841796875,106.75533294677734,110.70157623291016,158.20986938476562
2022-04-20,163.69857788085938,150.6116943359375,113.62120056152344,94.0199966430664,153.9980010986328,31.790000915527344,233.5,607.1506958007812,55.62577438354492,157.1300048828125,57.689998626708984,63.91999816894531,183.53538513183594,47.18315887451172,116.68043518066406,7.472172260284424,102.76000213623047,37.5,126.99041748046875,169.12730407714844,117.99337768554688,,44.96031188964844,9.800000190734863,100.18000030517578,,331.29364013671875,,87.94999694824219,46.095680236816406,50.689998626708984,62.77313995361328,198.85946655273438,117.51459503173828,419.0126647949219,61.955528259277344,276.4190368652344,71.66482543945312,4.787782192230225,101.04399871826172,22.770000457763672,21.44295883178711,165.58145141601562,55.400001525878906,74.7699966430664,76.15718841552734,12.789999961853027,9.890000343322754,128.04660034179688,115.7699966430664,45.62159729003906,2.0399999618530273,5.900000095367432,306.260009765625,37.00442123413086,105.71404266357422,110.98662567138672,158.5279541015625
2022-04-21,162.90560913085938,148.11981201171875,111.50086212158203,89.8499984741211,148.29600524902344,30.047500610351562,210.25,593.808837890625,55.16138458251953,151.86000061035156,57.29999923706055,62.970001220703125,174.66558837890625,46.969573974609375,113.65233612060547,7.259167194366455,100.87000274658203,37.369998931884766,123.7913589477539,168.7827606201172,119.29856872558594,,44.39024353027344,9.5,98.81999969482422,,322.09075927734375,,85.5999984741211,44.95250701904297,48.88999938964844,61.38422775268555,186.60562133789062,117.30168914794922,402.8897399902344,59.012298583984375,271.0616455078125,69.43267059326172,4.733887195587158,98.33399963378906,22.3799991607666,20.146318435668945,161.93255615234375,53.2599983215332,73.5,75.38890075683594,12.329999923706055,9.899999618530273,124.18712615966797,113.58999633789062,44.72048568725586,1.8700000047683716,5.78000020980835,295.5,36.801998138427734,103.3689193725586,109.31546020507812,156.59295654296875
